Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Predicted_global_active_power
2.358,0.058,241.13,9.6,0.0,0.0,0.0,2.3533942380952406
2.352,0.058,240.96,9.6,0.0,0.0,0.0,2.3517726984127
0.416,0.0,242.94,2.4,0.0,0.0,0.0,0.5712736468253964
2.654,0.062,240.74,11.0,0.0,0.0,0.0,2.6289812539682527
2.54,0.06,241.23,10.4,0.0,0.0,0.0,2.512136269841269
2.526,0.058,241.79,10.8,0.0,0.0,0.0,2.5434153809523803
1.206,0.0,241.83,5.4,0.0,0.0,0.0,1.0919999761904762
3.844,0.148,238.71,16.6,0.0,0.0,0.0,3.867609071428569
4.122,0.14,237.99,17.6,0.0,0.0,0.0,4.126096662698413
3.458,0.0,238.89,14.8,0.0,0.0,0.0,3.5228688650793645
1.988,0.05,240.26,9.2,0.0,0.0,0.0,2.0695711150793654
0.596,0.0,240.88,2.4,0.0,0.0,0.0,0.5574680634920637
1.29,0.0,240.69,6.8,0.0,0.0,0.0,1.423421726190477
2.73,0.06,239.43,11.4,0.0,1.0,0.0,2.7301228095238113
2.734,0.062,239.81,11.4,0.0,2.0,0.0,2.7307103650793647
2.764,0.066,241.27,11.4,0.0,1.0,0.0,2.732220742063492
2.586,0.07,241.63,11.0,0.0,1.0,0.0,2.5937320238095247
1.044,0.152,242.73,4.4,0.0,2.0,0.0,1.0427650793650804
1.52,0.22,242.2,7.4,0.0,1.0,0.0,1.5914977619047617
3.038,0.194,240.14,12.6,0.0,2.0,0.0,3.0148245555555553
2.974,0.194,239.97,12.4,0.0,1.0,0.0,2.9689749157509144
2.846,0.198,240.39,11.8,0.0,2.0,0.0,2.8284258365800854
2.848,0.198,240.59,11.8,0.0,1.0,0.0,2.8317423722943715
2.858,0.202,241.14,11.8,0.0,1.0,0.0,2.8508456222943703
2.472,0.208,241.62,10.8,0.0,2.0,0.0,2.5382373134920635
0.658,0.244,243.75,3.0,0.0,1.0,0.0,0.6697515375180374
0.838,0.334,242.09,4.8,0.0,2.0,0.0,0.9604209761904764
2.608,0.298,239.45,10.8,0.0,1.0,0.0,2.592945423520924
2.598,0.296,239.44,10.8,0.0,1.0,0.0,2.5928886927516936
2.56,0.286,238.71,10.8,0.0,2.0,0.0,2.590426304473305
2.526,0.278,236.95,10.6,0.0,1.0,0.0,2.4879521984126978
2.472,0.194,237.55,10.4,0.0,1.0,0.0,2.4531642601010115
1.658,0.166,238.48,8.0,0.0,1.0,0.0,1.880918349206349
0.422,0.184,239.79,1.8,0.0,2.0,0.0,0.4112196388888889
0.79,0.178,239.47,4.6,0.0,1.0,0.0,0.9166150934343438
2.436,0.12,238.51,10.2,0.0,1.0,0.0,2.4364083712121207
2.396,0.056,239.03,10.0,0.0,1.0,0.0,2.4057491785714307
2.338,0.0,238.37,9.8,0.0,1.0,0.0,2.350581102092352
2.304,0.062,238.38,9.6,0.0,0.0,0.0,2.304392738095238
0.276,0.0,240.56,1.2,0.0,0.0,0.0,0.26577226587301594
0.712,0.0,239.84,4.6,0.0,0.0,0.0,0.9440964880952387
2.332,0.06,239.11,9.6,0.0,0.0,0.0,2.323876780303031
2.344,0.058,239.99,9.6,0.0,0.0,0.0,2.340130825396824
2.354,0.058,240.64,9.8,0.0,0.0,0.0,2.3675581403318917
2.332,0.06,239.45,9.6,0.0,0.0,0.0,2.329825768398268
2.368,0.056,241.4,9.8,0.0,0.0,0.0,2.3712808084415578
0.612,0.0,243.68,4.0,0.0,0.0,0.0,0.8017152341269838
0.286,0.0,244.03,1.2,0.0,0.0,0.0,0.2765303492063494
1.952,0.05,242.07,8.8,0.0,0.0,0.0,1.997474337301586
2.376,0.056,241.86,9.8,0.0,0.0,0.0,2.375843837301587
2.374,0.056,241.7,9.8,0.0,0.0,0.0,2.375929837301587
2.406,0.0,240.0,10.0,0.0,0.0,0.0,2.4075987857142866
1.004,0.094,242.0,5.6,0.0,0.0,0.0,1.2311651706349207
0.388,0.104,242.58,1.6,0.0,0.0,0.0,0.3809354386724389
1.458,0.09,242.3,7.4,0.0,0.0,0.0,1.519427408008659
2.48,0.078,241.86,10.2,0.0,0.0,0.0,2.474092706349205
2.454,0.074,240.76,10.2,0.0,0.0,0.0,2.4545385245310256
2.468,0.078,241.52,10.2,0.0,0.0,0.0,2.4707492976190455
2.028,0.084,241.88,9.0,0.0,0.0,0.0,2.0584879877899875
0.382,0.108,243.65,1.6,0.0,0.0,0.0,0.36831491341991346
0.902,0.098,242.62,5.2,0.0,0.0,0.0,1.1109636111111119
2.466,0.076,241.43,10.2,0.0,0.0,0.0,2.467656988095239
2.456,0.076,241.18,10.2,0.0,0.0,0.0,2.463983591991343
2.45,0.074,240.82,10.0,0.0,0.0,0.0,2.444709781385283
2.448,0.074,240.78,10.0,0.0,0.0,0.0,2.44216855952381
0.93,0.0,242.94,5.6,0.0,0.0,0.0,1.1000655119047618
0.286,0.0,243.84,1.2,0.0,0.0,0.0,0.2677648928571431
1.376,0.0,243.11,7.2,0.0,0.0,0.0,1.5027609339826842
2.456,0.048,241.98,10.0,0.0,0.0,0.0,2.447226713924964
2.456,0.048,242.01,10.0,0.0,0.0,0.0,2.4472292139249645
2.444,0.046,241.38,10.0,0.0,0.0,0.0,2.445469793290044
2.122,0.048,240.91,9.2,0.0,0.0,0.0,2.099154944083694
0.356,0.07,242.13,1.4,0.0,0.0,0.0,0.32214564682539687
0.952,0.062,241.5,5.6,0.0,0.0,0.0,1.0739398856421358
2.426,0.0,240.45,10.0,0.0,0.0,0.0,2.4165293650793647
2.42,0.0,240.35,10.0,0.0,0.0,0.0,2.3944747420634926
2.412,0.0,240.65,10.0,0.0,0.0,0.0,2.4369650436507926
1.008,0.0,242.35,5.4,0.0,0.0,0.0,1.0659926031746032
0.43,0.0,243.4,1.8,0.0,0.0,0.0,0.401827857142857
2.676,0.088,240.69,11.4,0.0,0.0,0.0,2.7014425064935046
3.766,0.208,239.13,15.6,0.0,0.0,0.0,3.6996133174603165
4.582,0.258,238.08,19.6,0.0,13.0,0.0,4.61139044119769
5.282,0.15,237.38,22.4,0.0,35.0,0.0,5.215977797619048
2.362,0.096,241.35,10.4,0.0,28.0,0.0,2.4284267388167393
3.25,0.084,240.95,13.6,0.0,37.0,0.0,3.252508742063493
4.618,0.104,239.61,19.6,0.0,27.0,0.0,4.633380597402598
5.242,0.178,239.49,21.8,0.0,37.0,0.0,5.170199125901876
4.86,0.198,239.65,20.2,0.0,36.0,0.0,4.807274102813849
3.738,0.238,240.39,16.0,0.0,36.0,0.0,3.77028976154401
3.426,0.256,240.31,14.4,0.0,37.0,0.0,3.4271221666666647
5.254,0.214,238.15,22.0,0.0,35.0,0.0,5.239884579365077
5.246,0.23,237.91,22.0,0.0,36.0,0.0,5.239148817460314
5.216,0.21,237.44,22.0,0.0,36.0,0.0,5.226819615079364
3.858,0.24,238.52,16.6,0.0,36.0,0.0,3.847232359307358
2.822,0.188,239.55,11.8,0.0,36.0,0.0,2.8009952651515158
3.84,0.164,238.27,16.6,0.0,35.0,0.0,3.8355454841269823
4.636,0.14,237.37,19.4,0.0,36.0,0.0,4.637021681457432
4.634,0.152,237.17,19.4,0.0,35.0,0.0,4.636737780663781
4.652,0.142,237.92,19.4,0.0,36.0,0.0,4.640503363997113
3.13,0.13,239.82,14.6,0.0,26.0,0.0,3.3820812976190484
1.756,0.05,241.18,7.6,0.0,24.0,0.0,1.7041169527417035
3.478,0.0,239.84,15.0,0.0,36.0,0.0,3.477016071428571
4.5,0.0,239.04,18.8,0.0,36.0,0.0,4.487700541847039
3.552,0.0,240.29,14.8,0.0,21.0,0.0,3.531898103174602
3.94,0.0,239.19,16.6,0.0,28.0,0.0,3.8523785670995663
2.44,0.0,240.8,10.0,0.0,37.0,0.0,2.443576571428571
2.08,0.0,241.61,9.0,0.0,28.0,0.0,2.073584923215674
3.652,0.0,240.11,15.2,0.0,22.0,0.0,3.642575003968255
4.432,0.0,239.35,18.4,0.0,36.0,0.0,4.432235761904762
4.46,0.0,240.08,18.6,0.0,36.0,0.0,4.476690577561326
2.186,0.124,242.07,10.0,0.0,17.0,0.0,2.3269165064935065
2.358,0.124,241.54,9.8,0.0,33.0,0.0,2.3306037023809516
3.954,0.098,239.84,16.8,0.0,36.0,0.0,3.997940875541125
3.746,0.106,240.36,15.6,0.0,25.0,0.0,3.675446416666666
3.944,0.098,239.79,16.6,0.0,25.0,0.0,3.889585019480517
3.68,0.102,239.55,15.8,0.0,36.0,0.0,3.6816927301587317
1.67,0.13,242.21,7.2,0.0,24.0,0.0,1.6235654011544003
3.214,0.118,241.92,14.6,0.0,26.0,0.0,3.441149059523811
4.5,0.0,240.42,18.6,0.0,36.0,0.0,4.476690577561326
3.8,0.0,241.78,15.8,0.0,26.0,0.0,3.74654361904762
2.664,0.0,243.31,11.2,0.0,23.0,0.0,2.6521646980519478
2.528,0.122,242.92,10.4,0.0,37.0,0.0,2.5083331316738824
2.668,0.14,241.8,11.6,0.0,18.0,0.0,2.679461145382396
4.256,0.184,240.29,17.8,0.0,30.0,0.0,4.223088427849927
4.126,0.244,240.61,17.6,0.0,28.0,0.0,4.174245007215006
3.216,0.27,242.14,15.0,0.0,31.0,0.0,3.396947738095238
0.574,0.302,243.88,2.6,0.0,5.0,0.0,0.5847720277777777
2.344,0.272,241.49,10.8,0.0,16.0,0.0,2.4919545992063483
3.804,0.244,240.34,16.2,0.0,23.0,0.0,3.8148145447330446
4.622,0.24,239.59,19.2,0.0,37.0,0.0,4.615458414141414
3.218,0.25,240.38,13.8,0.0,16.0,0.0,3.1938889126984136
0.774,0.294,242.43,4.2,0.0,5.0,0.0,0.9176206259018754
0.572,0.3,243.55,2.6,0.0,5.0,0.0,0.5870459761904764
1.952,0.282,242.33,9.0,0.0,5.0,0.0,2.014933519841271
2.608,0.188,241.86,10.8,0.0,4.0,0.0,2.578107952380953
2.6,0.134,242.14,10.6,0.0,5.0,0.0,2.5790209325396836
2.568,0.132,241.97,10.6,0.0,5.0,0.0,2.566403392857142
1.334,0.148,242.14,7.0,0.0,5.0,0.0,1.4895367896825393
0.362,0.124,244.33,1.6,0.0,3.0,0.0,0.35453568001442975
1.238,0.1,245.86,6.6,0.0,1.0,0.0,1.41223653968254
2.448,0.088,244.84,10.0,0.0,2.0,0.0,2.447134136363636
2.426,0.082,244.83,9.8,0.0,1.0,0.0,2.424235135836385
1.794,0.098,245.8,8.4,0.0,2.0,0.0,1.822227281746032
0.288,0.118,247.65,1.2,0.0,1.0,0.0,0.28604253751803743
0.608,0.12,247.49,3.8,0.0,1.0,0.0,0.6807083690476188
2.426,0.082,244.73,9.8,0.0,2.0,0.0,2.4229550366300354
2.442,0.088,244.9,10.0,0.0,1.0,0.0,2.4462660569985575
2.428,0.084,244.77,9.8,0.0,1.0,0.0,2.4249200048840045
0.674,0.116,247.47,4.4,0.0,2.0,0.0,0.7316759166666674
0.306,0.128,248.48,1.4,0.0,1.0,0.0,0.3081349246031745
2.09,0.094,247.01,9.0,0.0,2.0,0.0,2.0712117338217335
2.508,0.134,246.12,10.2,0.0,1.0,0.0,2.5073487896825406
2.228,0.126,246.32,9.4,0.0,1.0,0.0,2.218997365079366
0.308,0.108,248.01,1.4,0.0,0.0,0.0,0.3100804722222222
0.29,0.102,248.2,1.2,0.0,0.0,0.0,0.2800409285714287
2.442,0.072,245.61,10.0,0.0,1.0,0.0,2.4479780555555566
2.514,0.156,245.29,10.2,0.0,0.0,0.0,2.4985950461760447
2.506,0.202,243.75,10.2,0.0,0.0,0.0,2.4971141746031744
0.388,0.234,246.17,1.8,0.0,0.0,0.0,0.38152961904761895
0.538,0.242,246.94,3.2,0.0,0.0,0.0,0.7201456190476191
2.496,0.142,245.35,10.2,0.0,0.0,0.0,2.4969213492063482
2.47,0.1,244.97,10.0,0.0,1.0,0.0,2.4603958373015886
2.448,0.096,244.97,10.0,0.0,0.0,0.0,2.4482517709235214
0.82,0.126,246.17,5.0,0.0,0.0,0.0,0.9284357121212126
0.308,0.13,247.3,1.4,0.0,0.0,0.0,0.3109639444444446
2.45,0.102,244.96,10.0,0.0,0.0,0.0,2.460424313492065
2.432,0.092,244.2,9.8,0.0,0.0,0.0,2.422040877899876
2.444,0.098,243.93,10.0,0.0,0.0,0.0,2.449478751443003
1.97,0.1,244.35,8.8,0.0,0.0,0.0,1.969159198412696
0.256,0.0,246.64,1.2,0.0,1.0,0.0,0.2675514761904764
0.508,0.0,246.7,3.6,0.0,0.0,0.0,0.6302534206349207
2.37,0.0,244.7,9.6,0.0,0.0,0.0,2.3536852510822506
2.352,0.0,245.05,9.6,0.0,0.0,0.0,2.3569994375901873
2.14,0.0,246.52,9.0,0.0,0.0,0.0,2.1036448001998003
0.212,0.0,248.94,0.8,0.0,0.0,0.0,0.212904520562771
0.992,0.0,247.33,5.8,0.0,1.0,0.0,1.3337298531746038
2.362,0.0,245.39,9.6,0.0,0.0,0.0,2.3655523607503612
2.384,0.0,245.71,9.6,0.0,0.0,0.0,2.3828783531746054
1.928,0.0,246.1,8.4,0.0,0.0,0.0,1.8391138134920637
0.218,0.0,249.37,1.0,0.0,0.0,0.0,0.22933799999999963
0.656,0.0,249.07,4.4,0.0,1.0,0.0,0.728061551587302
2.398,0.0,247.31,9.6,0.0,0.0,0.0,2.391109071428573
2.412,0.0,247.26,9.6,0.0,0.0,0.0,2.391109071428573
1.672,0.0,245.95,7.8,0.0,0.0,0.0,1.660778395743146
0.226,0.0,246.16,1.0,0.0,0.0,0.0,0.22379496825396814
1.632,0.0,244.51,7.8,0.0,0.0,0.0,1.660778395743146
2.352,0.0,243.91,9.6,0.0,1.0,0.0,2.3481846031746016
2.328,0.046,243.68,9.4,0.0,0.0,0.0,2.328071031746032
0.732,0.0,244.57,4.6,0.0,0.0,0.0,0.9907322380952382
0.206,0.0,245.98,0.8,0.0,0.0,0.0,0.2074910800865801
2.332,0.0,244.32,9.6,0.0,0.0,0.0,2.3471538134920618
2.39,0.0,244.51,9.8,0.0,0.0,0.0,2.404372151875903
2.476,0.1,244.84,10.0,0.0,1.0,0.0,2.460638813492065
0.604,0.126,247.15,3.8,0.0,0.0,0.0,0.6939237142857142
0.38,0.178,246.59,1.8,0.0,0.0,0.0,0.37312045165945135
1.774,0.21,244.52,8.4,0.0,0.0,0.0,1.8433283968253968
2.52,0.202,243.43,10.4,0.0,0.0,0.0,2.5187822738095256
2.542,0.214,244.06,10.4,0.0,0.0,0.0,2.509477047619049
2.228,0.294,245.05,9.8,0.0,4.0,0.0,2.2460398015873024
0.59,0.316,247.12,2.6,0.0,4.0,0.0,0.5560650670995667
1.354,0.316,246.86,7.0,0.0,3.0,0.0,1.384650630952381
2.734,0.28,245.41,11.2,0.0,4.0,0.0,2.7024565317460305
2.734,0.288,245.27,11.2,0.0,3.0,0.0,2.7097128333333313
2.002,0.214,245.79,9.0,0.0,4.0,0.0,2.044687329365078
0.472,0.144,247.11,2.0,0.0,3.0,0.0,0.4690619404761903
0.876,0.0,244.7,5.0,0.0,4.0,0.0,1.0269118809523812
2.324,0.046,243.24,9.4,0.0,0.0,0.0,2.325279507936509
2.342,0.0,243.46,9.6,0.0,0.0,0.0,2.343304418470418
2.326,0.046,243.57,9.4,0.0,0.0,0.0,2.327240781746032
0.302,0.0,246.19,2.0,0.0,0.0,0.0,0.4295427063492064
0.208,0.0,247.17,0.8,0.0,0.0,0.0,0.21218121825396835
2.022,0.0,245.69,8.8,0.0,0.0,0.0,1.9967426269841253
2.356,0.0,245.08,9.6,0.0,0.0,0.0,2.3585917417027416
2.346,0.0,243.7,9.6,0.0,1.0,0.0,2.3476062532467523
2.24,0.0,243.92,9.2,0.0,0.0,0.0,2.191910038600288
0.224,0.0,245.54,1.0,0.0,0.0,0.0,0.2305783051948052
0.424,0.0,244.88,3.2,0.0,0.0,0.0,0.5252571464646466
2.344,0.0,243.27,9.6,0.0,0.0,0.0,2.3421298762626264
2.308,0.048,242.65,9.4,0.0,0.0,0.0,2.3105386746031753
2.338,0.0,243.29,9.6,0.0,1.0,0.0,2.3437044040404036
1.48,0.0,243.73,7.4,0.0,0.0,0.0,1.459988066378066
0.222,0.0,245.29,1.0,0.0,0.0,0.0,0.22991865079365062
0.82,0.0,245.38,5.2,0.0,0.0,0.0,1.0874205436507938
2.352,0.0,243.84,9.6,0.0,0.0,0.0,2.346538385642135
2.312,0.048,242.8,9.4,0.0,0.0,0.0,2.3135688492063493
2.324,0.0,242.52,9.6,0.0,1.0,0.0,2.3350873134920644
0.232,0.0,244.9,1.4,0.0,0.0,0.0,0.3052626825396826
0.342,0.12,244.81,1.6,0.0,0.0,0.0,0.34173701587301586
1.94,0.098,243.8,8.8,0.0,0.0,0.0,1.959177496031744
2.456,0.098,244.03,10.0,0.0,0.0,0.0,2.4543845927128443
2.448,0.096,244.73,10.0,0.0,0.0,0.0,2.4483209971139974
1.838,0.108,244.66,8.4,0.0,1.0,0.0,1.8216467402597412
0.32,0.13,246.4,1.4,0.0,0.0,0.0,0.31217338888888885
1.154,0.116,245.5,6.4,0.0,0.0,0.0,1.3712868852813858
2.442,0.096,243.49,10.0,0.0,0.0,0.0,2.442681520923521
2.41,0.09,243.08,9.8,0.0,0.0,0.0,2.4097211666666656
2.282,0.096,243.17,9.6,0.0,0.0,0.0,2.2856595764790772
0.32,0.126,244.44,1.6,0.0,0.0,0.0,0.3455782316017315
0.812,0.224,244.05,4.8,0.0,1.0,0.0,0.9985109361471868
2.446,0.138,242.72,10.0,0.0,0.0,0.0,2.4010524563492073
2.426,0.066,243.81,9.8,0.0,0.0,0.0,2.4242485802808305
2.41,0.062,244.12,9.8,0.0,0.0,0.0,2.420340194444445
0.436,0.096,245.64,2.8,0.0,0.0,0.0,0.5101679126984131
0.492,0.088,245.18,3.2,0.0,0.0,0.0,0.5765451987734488
2.424,0.064,243.7,9.8,0.0,1.0,0.0,2.4234432231379737
2.392,0.058,243.41,9.8,0.0,0.0,0.0,2.397150325396826
2.382,0.0,243.42,9.8,0.0,0.0,0.0,2.3932810526695527
0.754,0.0,245.53,4.8,0.0,0.0,0.0,0.8187487698412705
0.412,0.0,246.54,3.0,0.0,0.0,0.0,0.48878461435786436
2.354,0.0,244.63,9.6,0.0,0.0,0.0,2.3524846439393934
2.412,0.0,244.59,9.8,0.0,1.0,0.0,2.4055278185425704
2.426,0.082,244.42,9.8,0.0,2.0,0.0,2.4247518144078133
1.384,0.1,244.64,7.2,0.0,2.0,0.0,1.4210807673160166
0.292,0.11,245.31,1.2,0.0,1.0,0.0,0.2911714285714284
1.33,0.098,243.78,7.0,0.0,2.0,0.0,1.392120001443001
2.396,0.076,242.57,9.8,0.0,1.0,0.0,2.399164472222222
2.422,0.082,243.16,9.8,0.0,2.0,0.0,2.406241686507937
2.402,0.076,243.18,9.8,0.0,1.0,0.0,2.402636813492064
0.43,0.112,245.02,2.6,0.0,2.0,0.0,0.6131148495670997
0.666,0.104,244.9,4.2,0.0,2.0,0.0,0.816474888888888
2.42,0.08,242.77,9.8,0.0,1.0,0.0,2.413455195165945
2.39,0.074,242.47,9.8,0.0,2.0,0.0,2.3919663055555547
2.446,0.12,242.14,10.0,0.0,1.0,0.0,2.4140232922077924
0.978,0.248,245.15,5.6,0.0,2.0,0.0,1.0802971861471864
0.4,0.254,245.86,1.8,0.0,1.0,0.0,0.39318922294372294
2.432,0.222,243.47,10.2,0.0,2.0,0.0,2.4703360533910517
2.5,0.214,243.36,10.2,0.0,1.0,0.0,2.491835565295814
2.52,0.22,243.54,10.4,0.0,2.0,0.0,2.507501115079366
0.788,0.246,245.68,4.8,0.0,1.0,0.0,0.8610598293650799
0.402,0.256,245.69,2.0,0.0,2.0,0.0,0.40682969877344916
2.238,0.216,243.21,9.6,0.0,1.0,0.0,2.257840503968254
2.512,0.22,243.49,10.2,0.0,2.0,0.0,2.4901645833333323
2.486,0.212,243.2,10.2,0.0,1.0,0.0,2.491906607142857
1.936,0.23,244.12,8.8,0.0,1.0,0.0,1.9648294960317434
0.376,0.256,246.45,1.8,0.0,2.0,0.0,0.38983686147186153
0.908,0.078,245.71,5.2,0.0,1.0,0.0,1.0403595937118437
2.336,0.046,243.86,9.4,0.0,0.0,0.0,2.3287463823953827
2.346,0.0,243.5,9.6,0.0,0.0,0.0,2.343304418470418
2.328,0.046,243.62,9.4,0.0,0.0,0.0,2.3274664484126992
1.708,0.0,243.73,8.0,0.0,0.0,0.0,1.7180789321789327
0.206,0.0,245.17,0.8,0.0,0.0,0.0,0.2052729531024531
0.516,0.0,245.13,3.6,0.0,1.0,0.0,0.7090028020868024
2.426,0.06,243.67,9.8,0.0,0.0,0.0,2.419751313492064
2.43,0.066,244.0,9.8,0.0,0.0,0.0,2.424597223137973
2.424,0.06,243.6,9.8,0.0,0.0,0.0,2.4196250634920644
2.306,0.064,242.93,9.6,0.0,0.0,0.0,2.346319081890333
0.288,0.088,245.08,1.2,0.0,0.0,0.0,0.2858215238095236
0.756,0.092,245.69,3.8,0.0,0.0,5.0,0.8317347857142862
3.498,0.05,242.83,14.4,0.0,0.0,19.0,3.499694361111112
3.522,0.054,242.92,14.4,0.0,1.0,18.0,3.5001974404761933
3.46,0.0,243.03,14.2,0.0,0.0,19.0,3.4564793095238127
3.434,0.05,242.95,14.0,0.0,0.0,18.0,3.4198225238095237
1.646,0.0,245.6,7.4,0.0,0.0,19.0,1.75578538095238
1.336,0.0,245.94,5.4,0.0,0.0,18.0,1.339287384920635
2.874,0.0,244.16,12.4,0.0,1.0,18.0,2.9312919246031752
3.41,0.056,243.04,14.0,0.0,0.0,19.0,3.414647496031746
3.412,0.052,242.49,14.0,0.0,0.0,18.0,3.413104051587301
3.386,0.056,242.22,13.8,0.0,0.0,18.0,3.311643837301586
1.844,0.048,244.07,8.2,0.0,0.0,18.0,1.9253114325396836
1.414,0.106,244.55,5.8,0.0,0.0,18.0,1.4242445173160172
3.352,0.086,242.89,14.0,0.0,1.0,18.0,3.38810573160173
3.5,0.08,242.65,14.4,0.0,0.0,18.0,3.500660777777778
3.516,0.084,242.63,14.4,0.0,0.0,18.0,3.5017107301587287
3.174,0.084,243.15,13.4,0.0,0.0,18.0,3.1253702510822525
1.428,0.114,245.1,5.8,0.0,0.0,19.0,1.4317902651515149
1.994,0.1,244.15,9.0,0.0,0.0,18.0,2.1190656190476194
3.492,0.082,241.83,14.4,0.0,1.0,18.0,3.49783955952381
3.46,0.076,241.53,14.2,0.0,0.0,18.0,3.447847019841271
3.492,0.082,242.06,14.4,0.0,0.0,18.0,3.4968659801587294
3.482,0.08,242.39,14.2,0.0,0.0,18.0,3.456868250000002
1.492,0.104,245.95,6.2,0.0,0.0,18.0,1.4804476551226555
1.326,0.0,246.55,5.4,0.0,0.0,19.0,1.3321443946608948
3.282,0.046,243.76,13.6,0.0,1.0,18.0,3.297508305555553
3.422,0.054,243.58,14.0,0.0,0.0,18.0,3.4171915436507936
3.424,0.05,242.95,14.0,0.0,0.0,18.0,3.4198225238095237
3.254,0.054,242.7,13.4,0.0,0.0,18.0,3.1635654812409824
1.32,0.0,244.27,5.4,0.0,0.0,18.0,1.3259774007936502
2.294,0.0,243.14,10.4,0.0,0.0,19.0,2.5278246691919204
3.4,0.052,242.01,14.0,0.0,0.0,17.0,3.4076661111111095
3.402,0.056,242.73,14.0,0.0,0.0,18.0,3.407561646825397
3.418,0.05,242.7,14.0,0.0,1.0,18.0,3.406830055555554
2.994,0.05,243.77,12.6,0.0,0.0,19.0,2.9744187723665236
1.326,0.0,244.66,5.4,0.0,0.0,18.0,1.3278238809523801
2.02,0.0,243.62,9.2,0.0,0.0,18.0,2.143278289682542
3.378,0.056,241.41,14.0,0.0,0.0,18.0,3.389419043650791
3.372,0.054,240.91,14.0,0.0,1.0,18.0,3.3726894206349205
3.374,0.046,240.82,14.0,0.0,0.0,17.0,3.380815400793652
3.426,0.046,240.23,14.2,0.0,0.0,18.0,3.4037958308080793
1.462,0.066,242.12,6.2,0.0,0.0,18.0,1.4954042734487742
1.834,0.07,242.93,8.4,0.0,0.0,18.0,2.031226063492063
3.462,0.046,242.13,14.2,0.0,0.0,18.0,3.4551381190476214
3.486,0.054,242.49,14.2,0.0,1.0,18.0,3.4495856904761926
2.91,0.056,243.69,12.0,0.0,0.0,9.0,2.8822530238095236
0.936,0.09,245.93,5.4,0.0,0.0,0.0,1.2989210187590186
0.338,0.152,246.45,1.6,0.0,0.0,0.0,0.3473648928571428
1.926,0.136,244.33,8.8,0.0,0.0,0.0,1.9605362063492038
2.42,0.088,242.87,9.8,0.0,0.0,0.0,2.410479330086579
2.438,0.094,243.06,10.0,0.0,1.0,0.0,2.439094920634921
2.43,0.092,243.67,9.8,0.0,0.0,0.0,2.421447441391939
2.454,0.098,244.05,10.0,0.0,0.0,0.0,2.4543845927128443
0.424,0.126,246.26,2.6,0.0,0.0,0.0,0.5485038116883115
0.716,0.128,246.23,4.4,0.0,0.0,0.0,0.7783919047619048
2.462,0.098,245.16,10.0,0.0,0.0,0.0,2.4574870133477646
2.46,0.1,244.25,10.0,0.0,1.0,0.0,2.4593553253968268
2.418,0.09,243.19,9.8,0.0,0.0,0.0,2.4025323015873012
1.0,0.112,243.77,5.8,0.0,0.0,0.0,1.2732054404761906
0.298,0.118,244.73,1.2,0.0,0.0,0.0,0.2947041309523809
1.65,0.0,243.03,7.8,0.0,0.0,0.0,1.664286597041847
2.31,0.048,242.67,9.4,0.0,0.0,0.0,2.310710460317461
2.332,0.0,242.87,9.6,0.0,1.0,0.0,2.341119974747475
2.242,0.046,243.03,9.2,0.0,0.0,0.0,2.1629402777777775
0.224,0.0,244.96,1.0,0.0,0.0,0.0,0.22944315873015866
0.752,0.0,244.5,4.8,0.0,0.0,0.0,0.9461065670995668
2.33,0.0,242.56,9.6,0.0,0.0,0.0,2.333436940476192
2.322,0.0,242.61,9.4,0.0,0.0,0.0,2.3139852817460325
2.312,0.048,242.19,9.4,0.0,0.0,0.0,2.3073378888888887
0.76,0.0,243.74,4.8,0.0,1.0,0.0,0.9085265714285718
0.364,0.0,244.4,2.6,0.0,0.0,0.0,0.6209072301587305
2.336,0.0,242.39,9.6,0.0,0.0,0.0,2.332988634920635
2.312,0.048,242.51,9.4,0.0,0.0,0.0,2.308070142857143
2.332,0.0,242.61,9.6,0.0,0.0,0.0,2.33347455952381
0.856,0.0,243.82,5.2,0.0,0.0,0.0,1.0606201417748915
0.864,0.0,243.55,5.4,0.0,1.0,0.0,1.0159684404761902
2.302,0.05,242.22,9.4,0.0,0.0,0.0,2.3041685396825393
2.324,0.0,242.6,9.6,0.0,0.0,0.0,2.33347455952381
1.852,0.0,243.74,8.4,0.0,0.0,0.0,1.8337475317460312
0.226,0.0,247.08,1.0,0.0,0.0,0.0,0.234359042207792
2.184,0.0,244.99,9.2,0.0,0.0,0.0,2.1902484592352085
2.38,0.0,245.62,9.6,0.0,1.0,0.0,2.382566115079367
1.92,0.0,245.71,8.6,0.0,0.0,0.0,1.971682964285714
0.254,0.0,246.97,1.2,0.0,0.0,0.0,0.2631449325396826
2.164,0.098,244.63,9.2,0.0,0.0,0.0,2.1249223690476198
2.554,0.188,244.72,10.4,0.0,0.0,0.0,2.531459769841271
2.026,0.212,245.14,9.0,0.0,0.0,0.0,2.051273226190475
0.414,0.244,246.58,2.0,0.0,1.0,0.0,0.41304884559884586
2.106,0.206,244.28,9.2,0.0,0.0,0.0,2.1077234166666674
2.522,0.202,243.58,10.4,0.0,0.0,0.0,2.523040412698414
2.076,0.206,244.36,9.2,0.0,0.0,0.0,2.1077181706349206
0.402,0.238,245.77,1.8,0.0,0.0,0.0,0.39402922619047637
2.118,0.204,243.95,9.2,0.0,0.0,0.0,2.1107651071428575
